time,rsam,mf,hf,dsar
2011-01-01 00:05:00,235.96277111832592,57.24765689246806,86.06589686865321,1.3082961757043223
2011-01-01 00:05:05,198.09352740321035,56.48071998055787,105.87242403848188,0.9791777040259368
2011-01-01 00:05:10,304.02010703625103,94.47885018013544,139.98225664258234,1.2869643932007484
2011-01-01 00:05:15,229.18182634392224,69.71306908112153,110.1466647596106,1.2479142357661184
2011-01-01 00:05:20,269.1030206157016,63.75962285262506,94.05961654465256,1.4406040531924267
2011-01-01 00:05:25,263.72538091958813,63.723626612241674,133.59715411506505,0.995272340551944
2011-01-01 00:05:30,172.52556691852158,76.93155638954964,87.68450846251554,1.6566725295247717
2011-01-01 00:05:35,203.80948762080928,55.53155407849284,93.52778429254253,1.1456494425842363
2011-01-01 00:05:40,225.35183799848838,77.87689472770927,103.01198030249118,1.3729183365538444
2011-01-01 00:05:45,280.5500626379631,104.79596659960168,129.69525257248745,1.5853379991014322
2011-01-01 00:05:50,191.46911618211595,86.6333236886088,111.19703530483572,1.5330022141580963
2011-01-01 00:05:55,168.51508686135048,81.53444600198365,83.04368947584493,1.8658083184678822
2011-01-01 00:06:00,178.47798297884805,54.95675622455812,78.4945028732102,1.4188843853119506
2011-01-01 00:06:05,196.26755005591738,41.95029748319621,83.82860834853582,1.0022322635104846
2011-01-01 00:06:10,184.97818286319628,49.849295182678354,65.36989566499851,1.4907228671471116
2011-01-01 00:06:15,202.1704275387184,51.17383484604786,69.7926072313762,1.3347294204733327
2011-01-01 00:06:20,212.92318722065596,47.5236106893428,66.00849021843503,1.4692697785980209
2011-01-01 00:06:25,177.9092331807996,43.972212595930614,82.32443251332991,1.012621168387532
2011-01-01 00:06:30,201.64826663607408,48.050640089502835,62.68743904172048,1.592398937532788
2011-01-01 00:06:35,230.21656677646612,72.03405971041255,100.83471086649143,1.3271188599793797
2011-01-01 00:06:40,176.51136147708434,85.90116106005111,87.64329020574232,1.7746777501157658
2011-01-01 00:06:45,135.3600705272011,57.479758213286736,73.6446479835933,1.4253779039798982
2011-01-01 00:06:50,177.45609226489316,52.71929608138168,72.84145747736078,1.4524789293347335
2011-01-01 00:06:55,120.75571661070515,45.51299370757471,64.69444424528615,1.5573950654663318
2011-01-01 00:07:00,159.87701314315828,54.673496489354534,58.98405248480267,1.8794993987055892
2011-01-01 00:07:05,136.06965502864625,46.45856957736378,53.53453016513463,1.6814757630244332
2011-01-01 00:07:10,177.3009936897915,47.09899209869895,76.2810323706505,1.3402675970424085
2011-01-01 00:07:15,190.94872311947424,57.91994580806968,98.48740504045202,1.1838892621821613
2011-01-01 00:07:20,182.25208212737684,96.32322333179631,88.0624298035913,1.9995177664251396
2011-01-01 00:07:25,138.34117033357333,47.46566839833353,79.19019808841145,1.2134872297505843
2011-01-01 00:07:30,135.55593393900804,49.039202885179265,63.25678288409477,1.5477431905670922
2011-01-01 00:07:35,154.86435789532976,47.80950039241052,89.33315062217709,1.1526564409078117
2011-01-01 00:07:40,193.6763271271031,42.13641716714505,64.97951861705515,1.5493702977252306
2011-01-01 00:07:45,177.71831379293008,47.99107043074061,80.35902307670764,1.249250264090763
2011-01-01 00:07:50,147.95466034062565,47.41591125122709,70.59362924988746,1.325763230915833
2011-01-01 00:07:55,171.50318124389216,45.644330339951765,60.74627075220045,1.3810721855571604
2011-01-01 00:08:00,142.51579528048327,43.319621632941576,63.92759954921726,1.2923960579093328
2011-01-01 00:08:05,142.56166812580304,48.95026379418208,74.21627521627757,1.3747759289961687
2011-01-01 00:08:10,187.19829426373957,33.99559539352722,56.10435723181629,1.159054613357213
2011-01-01 00:08:15,177.19999821952035,48.45504054685293,75.78820628349727,1.2664544999376732
2011-01-01 00:08:20,135.88650220629995,40.241957444456204,64.40485393190154,1.2473069494370048
2011-01-01 00:08:25,209.0796643461967,70.88805935429875,86.51704760835013,1.474701431972232
2011-01-01 00:08:30,189.52573330491632,64.79941825387769,91.24631542086824,1.3868602107461376
2011-01-01 00:08:35,176.0367468869186,47.683944806189615,86.24669603505251,1.1843918807193572
2011-01-01 00:08:40,201.05345984436485,60.58532424497012,78.63589542760873,1.5631943318416879
2011-01-01 00:08:45,236.0334063615457,75.80542838494202,75.23120922321871,2.0446362885254197
2011-01-01 00:08:50,160.0047209802421,67.6780893249008,80.33945872243643,1.6654290167821626
2011-01-01 00:08:55,189.855798710093,62.54439266863333,80.05207383758801,1.6426253828030914
2011-01-01 00:09:00,140.0560548080955,65.411465203093,93.25478233281723,1.6207625196041668
2011-01-01 00:09:05,156.34071206697848,51.06226692746464,74.96317622412553,1.4106461096502736
2011-01-01 00:09:10,204.03469385420212,42.33389968416445,78.36536774072637,1.1478095426316512
2011-01-01 00:09:15,184.02941401820487,48.67073390376692,70.43553144354348,1.397339686740847
2011-01-01 00:09:20,166.58739604572145,39.53861328419975,82.90852181607066,1.006843171555449
2011-01-01 00:09:25,191.04547027112318,49.10028617670609,92.40922897366032,1.1410161797136413
2011-01-01 00:09:30,154.12546732311003,67.06776925092448,88.37305022281978,1.5786209664064355
2011-01-01 00:09:35,180.35526380055774,57.857252300539464,85.1309087782009,1.4896509524364807
2011-01-01 00:09:40,157.051560870936,53.89673508695562,92.11190205348088,1.3078962746733807
2011-01-01 00:09:45,104.55676299255414,45.729181221401014,79.12880808196765,1.1224638826456173
2011-01-01 00:09:50,138.8651578530998,40.97860863310136,77.37144060606873,1.0584270487545204
2011-01-01 00:09:55,111.91060990223893,44.3515061314379,74.5559447339988,1.1982323460093882
2011-01-01 00:10:00,96.74582438117758,46.0639343022298,79.14844364683543,1.2132911076832187
2011-01-01 00:10:05,90.95985269214857,56.97074434580799,64.94343556153873,1.6105256129189207
2011-01-01 00:10:10,120.01128108603919,41.17455463707242,65.56129913299077,1.1755956298651227
2011-01-01 00:10:15,112.44629140788159,52.719261476312425,75.26507087784341,1.2980908848670223
2011-01-01 00:10:20,122.24010409073588,46.736969818999896,72.01061407954967,1.2508848612941288
2011-01-01 00:10:25,135.32477262420423,62.17645903695401,87.67022860745769,1.4678575972917283
2011-01-01 00:10:30,139.15484467782807,41.81073372244942,93.1321207338468,0.864864172992265
2011-01-01 00:10:35,110.36260888411,40.03899385109713,85.31331005035217,0.9180927807412368
2011-01-01 00:10:40,194.22971271406377,45.47628428483363,72.84436706194815,1.2619175466247459
2011-01-01 00:10:45,109.26526067370722,39.44847875935954,69.0959337302516,1.1003706381105967
2011-01-01 00:10:50,143.770626178204,49.22488153230293,73.60944544222362,1.3142090526453276
2011-01-01 00:10:55,121.27609548958516,43.32991644730672,66.71940967341166,1.31486517121554
2011-01-01 00:11:00,150.20919059411963,48.46307427031042,76.85738767581893,1.156200059195092
2011-01-01 00:11:05,209.57036131101827,58.19513041065726,70.94139914612049,1.630426740013293
2011-01-01 00:11:10,153.12373887798736,40.38925544825789,62.63206929422552,1.2226717509434675
2011-01-01 00:11:15,99.72238587608052,46.18525140339021,60.45098124274531,1.4071421939120519
2011-01-01 00:11:20,173.41439105694323,47.13258153472868,60.63714253366887,1.4895742546638837
2011-01-01 00:11:25,145.06888868731878,39.34265851867915,69.65397685755835,1.124663776550228
2011-01-01 00:11:30,145.8292787913961,44.634895407475895,66.76107336491764,1.360170786778432
2011-01-01 00:11:35,141.40218183742957,43.44026036424795,70.73088289560872,1.1109482458309128
2011-01-01 00:11:40,192.58999927553285,65.00894713647442,71.71977428057721,1.70645386018906
2011-01-01 00:11:45,167.97909836169052,58.39068842180259,71.91057721526337,1.7333642934857114
2011-01-01 00:11:50,207.30373892488362,59.428071632359675,75.41436624253878,1.7114902707162611
2011-01-01 00:11:55,188.63961128443606,51.29578056771111,72.75222381873027,1.4928225945335463
2011-01-01 00:12:00,194.95968227320347,61.58574086982948,76.50458980706131,1.5401403042955093
2011-01-01 00:12:05,129.2418258068301,41.69561934510783,62.09753061884938,1.3825587249489653
2011-01-01 00:12:10,142.97123449678134,44.043694593895175,78.18864912780424,1.1057545422281967
2011-01-01 00:12:15,86.62435060930095,39.54899532792101,70.69950421086249,1.0903129294529856
2011-01-01 00:12:20,118.07753065089277,52.55767798976572,67.47775304455384,1.6099128373184852
2011-01-01 00:12:25,117.41208882104776,57.021954609554015,68.97239972802633,1.6137705729259033
2011-01-01 00:12:30,95.88695341378956,41.57977026116177,67.80086330700513,1.146750439291087
2011-01-01 00:12:35,102.85179436946635,40.222494933051856,65.79390964037846,1.1488462449912582
2011-01-01 00:12:40,77.9735356710935,41.21346497386657,52.26677022610603,1.428102719157469
2011-01-01 00:12:45,152.41525490206993,48.85231263717905,70.94586358669052,1.4235630087395708
2011-01-01 00:12:50,170.72430290685395,47.22511516419166,99.40596480268282,0.9518434486077678
2011-01-01 00:12:55,125.55108077568242,55.396244946923716,78.67114993323251,1.3256933269043256
2011-01-01 00:13:00,117.56471876489059,34.21422077527188,62.97439938740228,1.0928751317539098
2011-01-01 00:13:05,107.72660942441584,46.03922209224202,80.68954233190088,1.081760943548409
2011-01-01 00:13:10,80.39541856599382,49.57567408593108,57.509170684419125,1.6964581527713651
2011-01-01 00:13:15,101.89417685653207,48.649325743665536,47.41428142002321,1.910705741739065
2011-01-01 00:13:20,121.45897128279314,39.339292936455976,63.74177686412399,1.2729377330784488
2011-01-01 00:13:25,125.40122124864259,40.83905976992578,71.62454595862722,1.0328299926066673
2011-01-01 00:13:30,111.23424252351717,43.1775374980775,68.75669529164085,1.2578665674688565
2011-01-01 00:13:35,127.34240310557665,43.96383835174971,68.66125166727879,1.2909010353621453
2011-01-01 00:13:40,118.00901100120376,45.80913456860604,61.59352613067483,1.6869625261949246
2011-01-01 00:13:45,135.07574965205683,50.40937231874594,71.35144929599981,1.3636202930696035
2011-01-01 00:13:50,144.92382271530406,48.780081635531566,48.86868808276242,2.027623681149363
2011-01-01 00:13:55,108.35949034086586,43.77504441176784,52.67250613862527,1.791145693364643
2011-01-01 00:14:00,158.4647475643998,47.92795090002459,75.58428286153405,1.2745717826854397
2011-01-01 00:14:05,218.9621759375267,58.56706900419293,63.63974392573291,1.893879137238463
2011-01-01 00:14:10,136.2611912821783,49.7756770852611,71.95076918106402,1.3714451007548125
2011-01-01 00:14:15,105.43177874578338,54.855060542395435,64.50290104082586,1.6682174536061023
2011-01-01 00:14:20,94.19172129811136,36.763295610948816,58.975087758599166,1.2494451777914708
2011-01-01 00:14:25,142.42680127426706,36.694974741245474,62.576265891075735,1.2083471761446303
2011-01-01 00:14:30,139.25279344873923,39.432923914751804,58.346070261159674,1.3635540337147873
2011-01-01 00:14:35,107.76280920773611,55.35972363144037,60.76764738032433,1.7396616952254218
2011-01-01 00:14:40,103.6598567417847,40.107401025966546,60.15973345902776,1.297630149863139
2011-01-01 00:14:45,96.58737517754838,49.32287074671988,69.45957875281492,1.3499841227299163
2011-01-01 00:14:50,101.1455684961729,53.813787764350685,65.94113174698766,1.5444658880783524
2011-01-01 00:14:55,124.65304294864552,50.551790274282745,55.44869928082959,1.8416327219388249
2011-01-01 00:15:00,140.37530867330838,40.17610088444315,63.63667595502907,1.2378768241536078
2011-01-01 00:15:05,114.06108028444658,53.39446310849924,59.70393651727555,1.8574231860767008
2011-01-01 00:15:10,132.38250405952925,55.917150214064094,55.46084551377589,1.8498133666740233
2011-01-01 00:15:15,125.74278658024285,36.10221824982909,60.66867762892283,1.1758841375734717
2011-01-01 00:15:20,97.35461803771116,44.867742006064006,56.63881904111573,1.5340768552799144
2011-01-01 00:15:25,123.88514441579997,52.27347194859541,65.1643011869956,1.4469920133890204
2011-01-01 00:15:30,92.0508737216181,43.79464703146319,52.8200493684969,1.6693698475240637
2011-01-01 00:15:35,110.86816594814567,41.277195694204174,77.18139936165299,1.0737932052335617
2011-01-01 00:15:40,156.87720525470908,50.84548559417883,62.0187437531963,1.4668743289795736
2011-01-01 00:15:45,95.56217987114307,49.11270334642652,57.227534248548345,1.7966901624115064
2011-01-01 00:15:50,131.54289640569962,48.615244928558646,63.889257668241676,1.4732015081945633
2011-01-01 00:15:55,80.60629593440484,45.34468939718718,67.43585273607417,1.331795968866575
2011-01-01 00:16:00,118.27000996097088,43.59693297372982,62.44897743642813,1.3914360969410537
2011-01-01 00:16:05,121.98300738007843,56.81751599852961,69.37759587977524,1.5912154617151155
2011-01-01 00:16:10,162.45421348683598,49.75367481269684,73.1806980200278,1.3398925529036003
2011-01-01 00:16:15,140.84253529689286,65.12449531065984,80.1571951719314,1.5479178693562488
2011-01-01 00:16:20,137.53251465466238,49.55275048708482,71.80161524898928,1.3843124229709163
2011-01-01 00:16:25,185.96347588658907,56.138675777710134,62.32899145059975,1.7636941439680558
2011-01-01 00:16:30,101.15029833959596,47.50605746377185,52.84606038954583,1.820975236904316
2011-01-01 00:16:35,124.78158220202126,45.0091440919833,71.85651731162079,1.211201873402693
2011-01-01 00:16:40,116.76642108569412,36.59931377879593,60.516783539278656,0.9947453992635958
2011-01-01 00:16:45,90.76754893582542,34.804877067175326,48.7813490852047,1.4601753998719194
2011-01-01 00:16:50,81.21737902141953,42.737619884665136,62.5737422944779,1.2486481578919562
2011-01-01 00:16:55,110.49316779105197,45.62262359248358,96.37364122413882,0.9525033057352242
2011-01-01 00:17:00,92.39523707393845,47.0035161335825,57.6989756264615,1.6393716107018526
2011-01-01 00:17:05,86.07854485106807,44.78416372756747,57.04340514272029,1.7401762154770797
2011-01-01 00:17:10,101.67158582844563,44.86400080728958,62.89736758444637,1.3644333328843754
2011-01-01 00:17:15,143.21263545435667,54.15722045181596,60.09317297535224,1.8671877998409516
2011-01-01 00:17:20,109.70138735396786,40.43442347589471,67.1182596557943,1.1798962541355589
2011-01-01 00:17:25,118.64934495970053,48.96696286510991,67.98230933326322,1.382355590308857
2011-01-01 00:17:30,128.31282716358294,44.66427625391169,59.017529757533964,1.4303236619335267
2011-01-01 00:17:35,104.26823351075198,63.457417147671066,59.95293526877741,2.136634053724698
2011-01-01 00:17:40,127.27898315624161,36.21360751798079,46.17008865209852,1.503320355296669
2011-01-01 00:17:45,107.23106456856029,33.90778157062774,63.17404586630065,0.9410094485813345
2011-01-01 00:17:50,112.20839843710012,50.730438960545875,61.85958677986961,1.5224832237144834
2011-01-01 00:17:55,99.81423196769963,38.631486394322835,60.61803466243908,1.3176358795799055
2011-01-01 00:18:00,112.72782681504175,36.109342005113355,49.0381822987572,1.394847602080459
2011-01-01 00:18:05,94.93327045579917,42.69619167873209,55.82498694481735,1.5755970671805992
2011-01-01 00:18:10,97.52581234332658,45.02165320288764,62.73121722353615,1.4163543568925576
2011-01-01 00:18:15,126.12054715027394,44.291299279493906,53.61830892649058,1.6479496520300847
2011-01-01 00:18:20,145.76717907898794,52.09479947864327,67.6409765170524,1.6349473538884784
2011-01-01 00:18:25,182.24346527568136,46.13607296959825,66.00069595167948,1.5213158158732614
2011-01-01 00:18:30,189.7356955515816,51.86827841841322,70.52469804514267,1.3772437332242464
2011-01-01 00:18:35,148.96139592074258,42.42325660941671,66.87782906203164,1.2515509102298643
2011-01-01 00:18:40,154.27656430392102,43.957603662746244,67.97225485682246,1.2821976967412962
2011-01-01 00:18:45,134.65397341956253,46.25107100757233,64.07621344256756,1.319574329226
2011-01-01 00:18:50,122.38647467281595,48.721992684892726,60.37148349213344,1.560880614963261
2011-01-01 00:18:55,136.96146695458935,42.37387019237688,62.24617258720989,1.3139747832324302
2011-01-01 00:19:00,145.51491019299243,38.46125550342071,65.3310037223133,1.2263778444894526
2011-01-01 00:19:05,134.08012104703212,46.024161647507896,54.17272624457734,1.5192795027517676
2011-01-01 00:19:10,149.39468115824076,53.05799893085527,68.47412046964162,1.5971794642826205
2011-01-01 00:19:15,204.79642681261686,52.747438209903876,68.37936107563247,1.4860617433705847
2011-01-01 00:19:20,142.1204189425139,52.197017158178625,56.394751492960324,1.7970948142640375
2011-01-01 00:19:25,102.01197371515485,42.1267090925539,45.727099256088806,1.861408269263992
2011-01-01 00:19:30,91.82719499781794,44.77941044911943,59.754392442797666,1.4135194490821987
2011-01-01 00:19:35,119.38565279908934,39.561902952640075,48.75037422817215,1.5830912435821656
2011-01-01 00:19:40,184.5329945626442,48.11540993779842,76.26665725475317,1.3775152164752567
2011-01-01 00:19:45,184.45137226223832,63.930263931917224,78.54645882403632,1.6236769827193063
2011-01-01 00:19:50,182.61656613773891,41.65987205562467,73.58022606914825,1.2052716423035539
2011-01-01 00:19:55,95.30317113815235,44.84662197636837,80.20066035357729,1.0933694760901265
2011-01-01 00:20:00,118.64655625909715,56.57889938048156,66.29243999667553,1.83792100687109
2011-01-01 00:20:05,132.46870257986592,47.98787217425667,64.99394185685192,1.4651714838207124
2011-01-01 00:20:10,123.72352821857702,45.25359979482725,57.24882410795006,1.4790754226468357
2011-01-01 00:20:15,89.26819823259558,49.400419749093174,55.78110034013148,1.9112922911448647
2011-01-01 00:20:20,71.17316830608334,42.53580893935857,59.5443763325575,1.3070996322540283
2011-01-01 00:20:25,71.01842300018464,38.09681415188668,63.7925869374401,1.1782580039049453
2011-01-01 00:20:30,78.39548891384844,39.3093216410633,55.11884517748664,1.4619917347004356
2011-01-01 00:20:35,82.45701616590884,40.98823328955524,58.817048812390574,1.3074309036924971
2011-01-01 00:20:40,74.86960538628101,42.708558657742635,46.970646463332294,1.7853869924607626
2011-01-01 00:20:45,134.37934566043424,44.99517331559344,82.00673398218798,1.1834610812632027
2011-01-01 00:20:50,140.87926440289513,36.23551965354832,62.78921908868241,1.2795567519990625
2011-01-01 00:20:55,137.41802952258328,53.199362557632575,75.89311116558507,1.318624052250019
2011-01-01 00:21:00,202.76219138961574,56.368352274329624,83.3048520653914,1.369122383217742
2011-01-01 00:21:05,204.55365332737549,50.27178077067983,96.01354254298309,1.0588817921481424
2011-01-01 00:21:10,155.37825330561571,69.69388680134755,66.42709498759945,2.046038036829423
2011-01-01 00:21:15,121.74924712838188,46.38029070145328,69.25781030412729,1.3858759843701636
2011-01-01 00:21:20,99.77762958464517,45.19958506901147,66.14205118023939,1.3052180956854147
2011-01-01 00:21:25,116.03647236841869,49.04472772975382,49.66581532166674,1.906238648766616
2011-01-01 00:21:30,73.27932393969787,46.90376664068615,59.52672676618662,1.5548697279323016
2011-01-01 00:21:35,72.06801268646313,44.170140490134926,74.40148590119102,1.1494884294346277
2011-01-01 00:21:40,168.95414583430087,61.04829692229563,64.7679973432492,1.7849411765117786
2011-01-01 00:21:45,187.31586535952323,50.649839354845845,79.01020199112033,1.284766034147182
2011-01-01 00:21:50,169.65993936607956,62.11432309032851,73.10312360346435,1.6562928098619214
2011-01-01 00:21:55,256.1767921132875,79.46603572481044,77.82108983835933,2.238729267153453
2011-01-01 00:22:00,192.7582262798833,65.21100149462367,77.58361775708545,1.7057160835793859
2011-01-01 00:22:05,173.95683995565597,52.30704846138883,71.27734069138249,1.5753415758007856
2011-01-01 00:22:10,197.48388872582794,48.70186952700723,64.18046423628323,1.5506245193509902
2011-01-01 00:22:15,206.66647050773486,62.766049341171794,66.31278802595266,1.9677705147347246
2011-01-01 00:22:20,148.5530577192847,46.67042408167607,72.40086024850203,1.2835299214191496
2011-01-01 00:22:25,137.1722756360698,55.96388385265305,73.3187052672385,1.4617905714570063
2011-01-01 00:22:30,116.37989232823266,45.99418369754344,57.88408737321831,1.5427006947237782
2011-01-01 00:22:35,85.64638293855512,45.907685580646096,60.09604600289616,1.4452935067648671
2011-01-01 00:22:40,79.37106093035311,42.20132445500831,66.65195005425947,1.2801836214838358
2011-01-01 00:22:45,88.36721653053769,37.476674006659195,45.74970321847407,1.5058321851075427
2011-01-01 00:22:50,75.4241888872183,40.73272953942145,63.673841977199565,1.1864980684117665
2011-01-01 00:22:55,143.0869846114002,42.43473980876844,63.750766159149876,1.18202870701274
2011-01-01 00:23:00,105.61929397505651,38.2755529916405,64.70447310339847,1.2895000324283883
2011-01-01 00:23:05,130.16188153400287,57.94538979481408,71.13186980624762,1.6874962439685235
2011-01-01 00:23:10,128.43269698946662,53.08288079969795,74.90089155579555,1.4138591762589676
2011-01-01 00:23:15,103.23332404154564,54.29501777292857,62.42432719204497,1.7174017214504107
2011-01-01 00:23:20,136.09589956273194,55.72846735497615,78.01180853062172,1.4645868175135073
2011-01-01 00:23:25,115.86540350438091,48.46079805989533,70.03499700223006,1.3093528104431933
2011-01-01 00:23:30,165.33977137241124,39.01812059589691,70.45147544240186,1.1099665133004926
2011-01-01 00:23:35,160.8951844785956,54.44541114108165,72.00321475700923,1.4617643796685367
2011-01-01 00:23:40,108.45819190996158,40.393017840968305,74.47648341990529,1.068969407160276
2011-01-01 00:23:45,123.9908282585764,48.544925631649626,68.18786763644377,1.3842423712180962
2011-01-01 00:23:50,149.3704689989367,43.60640382891356,59.95847502573812,1.4212764165758145
2011-01-01 00:23:55,123.32184494243349,41.900371171075705,68.88933825651225,1.2546535240147723
2011-01-01 00:24:00,143.91463941272437,37.38898910803768,62.40083172128796,1.1854405097821834
2011-01-01 00:24:05,165.63873750905194,43.011023093576576,65.94427586734518,1.2963562876787118
2011-01-01 00:24:10,135.69358324287293,37.71128052583425,63.508490998301816,1.1707584318839652
2011-01-01 00:24:15,155.41323413599068,47.173771731588474,66.55425411457784,1.3969177796788153
2011-01-01 00:24:20,156.23619708057825,52.48721905724363,72.72576218002112,1.4427071332887547
2011-01-01 00:24:25,151.7709591473529,46.81475560908762,68.64922870108708,1.3612133957754733
2011-01-01 00:24:30,127.72673553291465,38.48684007425871,77.87966601704339,0.9404591049868618
2011-01-01 00:24:35,148.24897279800277,41.33852912996077,72.33430563102684,1.064607481768686
2011-01-01 00:24:40,112.4812081524026,45.03532416660626,64.81168301483072,1.4800298857548135
2011-01-01 00:24:45,121.13181106864742,44.800439062837384,56.68467182998259,1.4774289768601332
2011-01-01 00:24:50,113.37338830557074,38.183134554677274,66.7096325718831,1.0881753352831063
2011-01-01 00:24:55,132.13406293173483,36.920030667306946,67.61891670502708,1.0870224550067464
2011-01-01 00:25:00,158.91826834485985,50.59499597875099,101.57740636497479,1.052139626318779
2011-01-01 00:25:05,124.8900812220155,36.44121505531771,65.88761174840823,1.1855675514162956
2011-01-01 00:25:10,191.73636064991481,30.983216459069283,57.79727314299857,1.08778064373467
2011-01-01 00:25:15,174.66416673346617,48.93043769006719,70.15366605996807,1.4275184515917112
2011-01-01 00:25:20,154.17382331390283,45.284245647991234,71.31616017132869,1.2021589804698407
